Name	Result	Orig Len	Opt Len	Reduction
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/mail-send.svg	pass	191620	80669	110951
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/mail-signature-unknown.svg	pass	328635	143906	184729
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/mail-signed-full.svg	pass	236367	133805	102562
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/mail-signed-part.svg	pass	210458	111265	99193
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/mail-signed-verified.svg	pass	287608	142641	144967
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/mail-signed.svg	pass	272194	133422	138772
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/mail-tagged.svg	pass	411265	198183	213082
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/measure.svg	pass	11316	3433	7883
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/meeting-participant-no-response.svg	pass	283464	149654	133810
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/meeting-participant-request-response.svg	pass	282720	149517	133203
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/merge.svg	pass	337783	5137	332646
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/milestone.svg	pass	365189	118369	246820
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/news-subscribe.svg	pass	169964	19069	150895
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/news-unsubscribe.svg	pass	299257	24465	274792
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/office-chart-area-focus-peak-node.svg	pass	16108	6844	9264
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/page-2sides.svg	pass	29771	6383	23388
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/page-3sides.svg	pass	32103	7276	24827
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/page-4sides.svg	pass	35292	7674	27618
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/page-simple.svg	pass	26159	5544	20615
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/page-zoom.svg	pass	78251	18827	59424
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/preferences-activities.svg	pass	521050	13038	508012
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/preflight-verifier.svg	pass	704520	450507	254013
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/project-development-close-all.svg	pass	115672	19721	95951
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/project-development-close.svg	pass	110328	16068	94260
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/project-development-new-template.svg	pass	158641	10333	148308
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/project-development.svg	pass	70864	5974	64890
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/project-open.svg	pass	134810	120613	14197
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/quickopen-class.svg	pass	72791	17070	55721
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/quickopen-function.svg	pass	104472	17167	87305
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/resource-calendar-child-insert.svg	pass	181415	17148	164267
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/resource-calendar-child.svg	pass	56472	12864	43608
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/resource-calendar-insert.svg	pass	130575	42658	87917
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/resource-group-new.svg	pass	224253	151234	73019
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/run-build-clean.svg	pass	300614	65355	235259
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/run-build-configure.svg	pass	402937	65469	337468
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/run-build-file.svg	pass	231269	42609	188660
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/run-build-install-root.svg	pass	238686	47444	191242
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/run-build-install.svg	pass	335125	48360	286765
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/run-build-prune.svg	pass	333196	89823	243373
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/run-build.svg	pass	300822	39559	261263
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/snap-extension.svg	pass	16929	7001	9928
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/snap-guideline.svg	pass	19461	8121	11340
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/snap-intersection.svg	pass	13306	4449	8857
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/snap-node.svg	pass	13171	4733	8438
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/snap-orthogonal.svg	pass	18945	5193	13752
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/split.svg	pass	346734	14403	332331
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/story-editor.svg	pass	35667	17278	18389
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/stroke-cap-butt.svg	pass	7518	2869	4649
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/stroke-cap-round.svg	pass	7371	2767	4604
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/stroke-cap-square.svg	pass	7416	2786	4630
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/stroke-join-bevel.svg	pass	8492	3302	5190
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/stroke-join-miter.svg	pass	8476	3284	5192
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/stroke-join-round.svg	pass	11916	3489	8427
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/system-search.svg	pass	142636	42048	100588
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/taxes-finances.svg	pass	458931	62306	396625
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/text-field.svg	pass	5983	1981	4002
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/text-frame-link.svg	pass	18223	5359	12864
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/text-frame-unlink.svg	pass	29056	9392	19664
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/tool-animator.svg	pass	21817	8226	13591
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/tools-check-spelling.svg	pass	25216	12048	13168
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/tools-media-optical-burn-image.svg	pass	77643	41638	36005
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/tools-media-optical-burn.svg	pass	75172	43522	31650
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/tools-media-optical-burn2.svg	pass	46871	25597	21274
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/tools-media-optical-erase.svg	pass	86452	25284	61168
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/tools-rip-audio-cd.svg	pass	78011	44466	33545
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/tools-rip-video-cd.svg	pass	76705	34466	42239
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/tools-rip-video-dvd.svg	pass	92491	38311	54180
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/transform-shear-down.svg	pass	13268	4157	9111
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/transform-shear-left.svg	pass	12931	4153	8778
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/transform-shear-right.svg	pass	12928	4146	8782
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/transform-shear-up.svg	pass	13881	4098	9783
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/view-bank-account-checking.svg	pass	488772	88537	400235
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/view-bank-account-savings.svg	pass	584157	165595	418562
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/view-bank-account.svg	pass	188954	81638	107316
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/view-bank.svg	pass	263052	21871	241181
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/view-barcode-add.svg	pass	244247	8583	235664
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/view-barcode.svg	pass	70939	3436	67503
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/view-calendar-agenda.svg	pass	153825	16889	136936
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/view-calendar-birthday.svg	mismatch	56640	27157	29483
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/view-calendar-holiday.svg	mismatch	37378	17300	20078
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/view-calendar-journal.svg	pass	412089	96707	315382
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/view-calendar-list.svg	pass	92594	14080	78514
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/view-calendar-special-occasion.svg	mismatch	92495	49999	42496
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/view-calendar-tasks.svg	pass	88653	13494	75159
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/view-calendar-time-spent.svg	pass	145481	22060	123421
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/view-calendar-timeline.svg	pass	64777	14706	50071
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/view-calendar-wedding-anniversary.svg	mismatch	26300	12962	13338
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/view-calendar-whatsnext.svg	pass	550129	217523	332606
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/view-catalog.svg	pass	74042	43508	30534
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/view-certificate-add.svg	pass	484402	93056	391346
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/view-certificate-export-server.svg	pass	1592857	425168	1167689
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/view-certificate-export.svg	pass	651165	89748	561417
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/view-certificate-import.svg	pass	586929	81967	504962
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/view-certificate-secret.svg	pass	571586	42415	529171
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/view-certificate-server-configure.svg	pass	1933003	506438	1426565
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/view-certificate-sign.svg	mismatch	681917	104761	577156
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/view-certificate.svg	pass	243179	87168	156011
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/view-conversation-balloon.svg	pass	41016	14659	26357
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/view-credit-card-account.svg	pass	325897	197926	127971
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/view-currency-list.svg	pass	281993	15091	266902
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/view-documents-finances.svg	pass	456232	190759	265473
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/view-expenses-categories.svg	pass	276546	124338	152208
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/view-financial-categories.svg	pass	417868	183087	234781
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/view-financial-forecast.svg	pass	18410	8939	9471
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/view-financial-list.svg	pass	163613	64435	99178
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/view-financial-payment-mode.svg	pass	616704	177220	439484
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/view-financial-transfer.svg	pass	348072	28047	320025
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/view-form-action.svg	pass	186889	15498	171391
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/view-form-table.svg	pass	169492	3860	165632
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/view-form.svg	pass	156832	8174	148658
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/view-grid.svg	pass	36206	4107	32099
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/view-group.svg	pass	129587	32264	97323
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/view-income-categories.svg	pass	243367	130271	113096
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/view-investment-account.svg	pass	1693075	745807	947268
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/view-investment.svg	pass	442021	50360	391661
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/view-ldap-resource.svg	pass	1658369	857255	801114
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/view-loan-asset.svg	pass	465260	72412	392848
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/view-loan.svg	pass	465350	72470	392880
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/view-media-equalizer.svg	pass	209060	8383	200677
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/view-multiple-objects.svg	pass	17804	6394	11410
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/view-pim-contacts.svg	pass	236553	110303	126250
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/view-pim-journal.svg	pass	285032	15176	269856
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/view-pim-news.svg	pass	161758	9907	151851
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/view-pim-tasks-pending.svg	pass	300676	57432	243244
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/view-pim-tasks.svg	pass	286075	47349	238726
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/view-resource-calendar.svg	pass	197880	38552	159328
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/view-stock-account.svg	pass	949813	374402	575411
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/view-table-of-contents-ltr.svg	mismatch	37014	12364	24650
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/view-table-of-contents-rtl.svg	mismatch	39480	12636	26844
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/view-task-add.svg	pass	187374	23235	164139
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/view-task-child-add.svg	pass	90266	15448	74818
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/view-task-child.svg	pass	81097	11490	69607
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/view-task.svg	pass	95451	18720	76731
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/view-time-schedule-baselined-add.svg	mismatch	306450	140642	165808
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/view-time-schedule-baselined-remove.svg	mismatch	324872	150475	174397
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/view-time-schedule-baselined.svg	mismatch	331633	137018	194615
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/view-time-schedule-calculus.svg	mismatch	116734	44774	71960
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/view-time-schedule-child-insert.svg	mismatch	111345	13618	97727
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/view-time-schedule-edit.svg	mismatch	74404	17985	56419
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/view-time-schedule-insert.svg	mismatch	60531	12010	48521
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/view-time-schedule.svg	mismatch	51772	8052	43720
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/zoom-1-to-2.svg	pass	79363	12320	67043
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/zoom-2-to-1.svg	pass	80144	12238	67906
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/zoom-draw.svg	pass	29006	12004	17002
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/zoom-fit-best.svg	pass	36353	6203	30150
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/zoom-fit-height.svg	pass	36873	6209	30664
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/zoom-fit-width.svg	pass	36364	6215	30149
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/zoom-in.svg	pass	81123	13464	67659
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/zoom-next.svg	pass	81454	11477	69977
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/zoom-original.svg	pass	78534	12460	66074
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/zoom-out.svg	pass	80494	12383	68111
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/zoom-previous.svg	pass	78684	11435	67249
svgs/oxygen-icons-5.113.0/scalable/actions/small/32x32/zoom-select.svg	pass	31204	12274	18930
svgs/oxygen-icons-5.113.0/scalable/actions/small/48x48/address-book-new.svg	pass	3271732	2345033	926699
svgs/oxygen-icons-5.113.0/scalable/actions/small/48x48/align-horizontal-bottom-out.svg	pass	12684	4355	8329
svgs/oxygen-icons-5.113.0/scalable/actions/small/48x48/align-horizontal-center.svg	pass	9409	3874	5535
svgs/oxygen-icons-5.113.0/scalable/actions/small/48x48/align-horizontal-left-out.svg	pass	10288	4199	6089
svgs/oxygen-icons-5.113.0/scalable/actions/small/48x48/align-horizontal-left.svg	pass	8812	3357	5455
svgs/oxygen-icons-5.113.0/scalable/actions/small/48x48/align-horizontal-right-out.svg	pass	10266	4198	6068
svgs/oxygen-icons-5.113.0/scalable/actions/small/48x48/align-horizontal-right.svg	pass	8816	3350	5466
svgs/oxygen-icons-5.113.0/scalable/actions/small/48x48/align-horizontal-top-out.svg	pass	10514	4364	6150
svgs/oxygen-icons-5.113.0/scalable/actions/small/48x48/align-vertical-bottom.svg	pass	8768	3498	5270
svgs/oxygen-icons-5.113.0/scalable/actions/small/48x48/align-vertical-center.svg	pass	9687	4062	5625
svgs/oxygen-icons-5.113.0/scalable/actions/small/48x48/align-vertical-top.svg	pass	9011	3478	5533
svgs/oxygen-icons-5.113.0/scalable/actions/small/48x48/appointment-new.svg	pass	88949	37339	51610
svgs/oxygen-icons-5.113.0/scalable/actions/small/48x48/archive-extract.svg	pass	23150	9292	13858
svgs/oxygen-icons-5.113.0/scalable/actions/small/48x48/archive-insert-directory.svg	pass	197715	125669	72046
svgs/oxygen-icons-5.113.0/scalable/actions/small/48x48/archive-insert.svg	pass	225423	18175	207248
svgs/oxygen-icons-5.113.0/scalable/actions/small/48x48/archive-remove.svg	pass	42271	16186	26085
svgs/oxygen-icons-5.113.0/scalable/actions/small/48x48/bookmark-new.svg	pass	37035	11550	25485
svgs/oxygen-icons-5.113.0/scalable/actions/small/48x48/bookmark-toolbar.svg	pass	149885	23839	126046
svgs/oxygen-icons-5.113.0/scalable/actions/small/48x48/bookmarks-organize.svg	pass	801581	396451	405130
svgs/oxygen-icons-5.113.0/scalable/actions/small/48x48/call-start.svg	pass	43925	7868	36057
svgs/oxygen-icons-5.113.0/scalable/actions/small/48x48/call-stop.svg	pass	60369	7694	52675
svgs/oxygen-icons-5.113.0/scalable/actions/small/48x48/code-block.svg	pass	88787	33639	55148
svgs/oxygen-icons-5.113.0/scalable/actions/small/48x48/code-class.svg	pass	42811	10776	32035
svgs/oxygen-icons-5.113.0/scalable/actions/small/48x48/code-context.svg	pass	14785	7112	7673
svgs/oxygen-icons-5.113.0/scalable/actions/small/48x48/code-function.svg	pass	13905	6312	7593
svgs/oxygen-icons-5.113.0/scalable/actions/small/48x48/code-typedef.svg	pass	40442	7209	33233
svgs/oxygen-icons-5.113.0/scalable/actions/small/48x48/code-variable.svg	pass	12854	5518	7336
svgs/oxygen-icons-5.113.0/scalable/actions/small/48x48/color-picker-black.svg	pass	52623	22313	30310
svgs/oxygen-icons-5.113.0/scalable/actions/small/48x48/color-picker-grey.svg	pass	40775	21987	18788
svgs/oxygen-icons-5.113.0/scalable/actions/small/48x48/color-picker-white.svg	pass	40371	21610	18761
svgs/oxygen-icons-5.113.0/scalable/actions/small/48x48/color-picker.svg	pass	44712	18727	25985
svgs/oxygen-icons-5.113.0/scalable/actions/small/48x48/configure-toolbars.svg	pass	107088	36606	70482
svgs/oxygen-icons-5.113.0/scalable/actions/small/48x48/contact-new.svg	pass	275637	114239	161398
svgs/oxygen-icons-5.113.0/scalable/actions/small/48x48/debug-execute-from-cursor.svg	pass	203733	7385	196348
svgs/oxygen-icons-5.113.0/scalable/actions/small/48x48/debug-execute-to-cursor.svg	pass	196218	7415	188803
svgs/oxygen-icons-5.113.0/scalable/actions/small/48x48/debug-run-cursor.svg	pass	396317	44386	351931
svgs/oxygen-icons-5.113.0/scalable/actions/small/48x48/debug-run.svg	pass	395028	42721	352307
svgs/oxygen-icons-5.113.0/scalable/actions/small/48x48/debug-step-instruction.svg	pass	45661	9509	36152
svgs/oxygen-icons-5.113.0/scalable/actions/small/48x48/debug-step-into-instruction.svg	pass	47222	10125	37097
svgs/oxygen-icons-5.113.0/scalable/actions/small/48x48/debug-step-into.svg	pass	46773	9934	36839
svgs/oxygen-icons-5.113.0/scalable/actions/small/48x48/debug-step-out.svg	pass	45755	9406	36349
svgs/oxygen-icons-5.113.0/scalable/actions/small/48x48/debug-step-over.svg	pass	45226	9325	35901
svgs/oxygen-icons-5.113.0/scalable/actions/small/48x48/document-edit-decrypt-verify.svg	pass	713955	126870	587085
svgs/oxygen-icons-5.113.0/scalable/actions/small/48x48/document-edit-decrypt.svg	pass	747872	155251	592621
svgs/oxygen-icons-5.113.0/scalable/actions/small/48x48/document-edit-encrypt.svg	pass	731067	158626	572441
svgs/oxygen-icons-5.113.0/scalable/actions/small/48x48/document-edit-sign-encrypt.svg	pass	1241121	140856	1100265
svgs/oxygen-icons-5.113.0/scalable/actions/small/48x48/document-edit-sign.svg	pass	1148199	255879	892320
svgs/oxygen-icons-5.113.0/scalable/actions/small/48x48/document-edit-verify.svg	pass	893403	255093	638310
svgs/oxygen-icons-5.113.0/scalable/actions/small/48x48/document-edit.svg	pass	533456	17518	515938
svgs/oxygen-icons-5.113.0/scalable/actions/small/48x48/document-encrypted.svg	pass	513658	24110	489548
svgs/oxygen-icons-5.113.0/scalable/actions/small/48x48/document-export-table.svg	pass	135589	17909	117680
svgs/oxygen-icons-5.113.0/scalable/actions/small/48x48/document-export.svg	pass	57218	11109	46109
svgs/oxygen-icons-5.113.0/scalable/actions/small/48x48/document-import.svg	pass	57578	12308	45270
svgs/oxygen-icons-5.113.0/scalable/actions/small/48x48/document-new.svg	pass	19622	8097	11525
svgs/oxygen-icons-5.113.0/scalable/actions/small/48x48/document-open-folder.svg	pass	378517	128965	249552
svgs/oxygen-icons-5.113.0/scalable/actions/small/48x48/document-open-recent.svg	pass	18803	9359	9444
svgs/oxygen-icons-5.113.0/scalable/actions/small/48x48/document-open-remote.svg	pass	794116	457288	336828
svgs/oxygen-icons-5.113.0/scalable/actions/small/48x48/document-open.svg	pass	380283	128964	251319
svgs/oxygen-icons-5.113.0/scalable/actions/small/48x48/document-save-all.svg	pass	2360055	1488782	871273
svgs/oxygen-icons-5.113.0/scalable/actions/small/48x48/document-save-as.svg	pass	1189807	760448	429359
svgs/oxygen-icons-5.113.0/scalable/actions/small/48x48/document-save.svg	pass	1116723	747421	369302
svgs/oxygen-icons-5.113.0/scalable/actions/small/48x48/document-share.svg	pass	23947	9510	14437
svgs/oxygen-icons-5.113.0/scalable/actions/small/48x48/documentation.svg	pass	331099	101990	229109
svgs/oxygen-icons-5.113.0/scalable/actions/small/48x48/download-later.svg	pass	98018	17498	80520
svgs/oxygen-icons-5.113.0/scalable/actions/small/48x48/download.svg	pass	665650	345938	319712
svgs/oxygen-icons-5.113.0/scalable/actions/small/48x48/draw-bezier-curves.svg	pass	16638	5796	10842
svgs/oxygen-icons-5.113.0/scalable/actions/small/48x48/draw-halfcircle1.svg	pass	5977	1830	4147
svgs/oxygen-icons-5.113.0/scalable/actions/small/48x48/draw-halfcircle2.svg	pass	6013	1876	4137
svgs/oxygen-icons-5.113.0/scalable/actions/small/48x48/draw-halfcircle3.svg	pass	6009	1881	4128
svgs/oxygen-icons-5.113.0/scalable/actions/small/48x48/draw-halfcircle4.svg	pass	5974	1837	4137
svgs/oxygen-icons-5.113.0/scalable/actions/small/48x48/draw-path.svg	pass	41896	11837	30059
svgs/oxygen-icons-5.113.0/scalable/actions/small/48x48/draw-polyline.svg	pass	36650	2074	34576
svgs/oxygen-icons-5.113.0/scalable/actions/small/48x48/draw-rectangle.svg	pass	35242	1916	33326
svgs/oxygen-icons-5.113.0/scalable/actions/small/48x48/draw-spiral.svg	pass	11374	3233	8141
svgs/oxygen-icons-5.113.0/scalable/actions/small/48x48/draw-square-inverted-corners.svg	pass	6742	2087	4655
svgs/oxygen-icons-5.113.0/scalable/actions/small/48x48/draw-text.svg	pass	7113	1393	5720
